Position,G+T/window,G/T_ratio
13830,0.516,0.6753246753246753
13835,0.514,0.6688311688311688
13840,0.518,0.6709677419354839
13845,0.522,0.6624203821656051
13850,0.524,0.6687898089171974
13855,0.524,0.6687898089171974
13860,0.52,0.6774193548387096
13865,0.526,0.6645569620253164
13870,0.524,0.6582278481012658
13875,0.522,0.6518987341772152
13880,0.522,0.6518987341772152
13885,0.522,0.6518987341772152
13890,0.522,0.6415094339622641
13895,0.524,0.6477987421383647
13900,0.524,0.6477987421383647
13905,0.526,0.6234567901234568
13910,0.526,0.6134969325153374
13915,0.534,0.608433734939759
13920,0.534,0.608433734939759
13925,0.536,0.6144578313253012
13930,0.532,0.6024096385542169
13935,0.534,0.5988023952095808
13940,0.53,0.5868263473053892
13945,0.53,0.5773809523809523
13950,0.534,0.5798816568047337
13955,0.538,0.5730994152046783
13960,0.54,0.5697674418604651
13965,0.538,0.5730994152046783
13970,0.54,0.5428571428571428
13975,0.542,0.5574712643678161
13980,0.542,0.5485714285714286
13985,0.542,0.5574712643678161
13990,0.546,0.5511363636363636
13995,0.542,0.5485714285714286
14000,0.54,0.5606936416184971
14005,0.538,0.563953488372093
14010,0.54,0.5789473684210527
14015,0.538,0.5823529411764706
14020,0.534,0.5988023952095808
14025,0.534,0.5988023952095808
14030,0.532,0.6121212121212121
14035,0.53,0.6257668711656442
14040,0.53,0.6158536585365854
14045,0.526,0.6234567901234568
14050,0.526,0.6234567901234568
14055,0.522,0.6111111111111112
14060,0.52,0.6149068322981367
14065,0.516,0.6226415094339622
14070,0.516,0.6329113924050633
14075,0.518,0.6289308176100629
14080,0.518,0.6289308176100629
14085,0.522,0.6415094339622641
14090,0.526,0.6540880503144654
14095,0.522,0.6730769230769231
14100,0.52,0.6774193548387096
14105,0.526,0.6645569620253164
14110,0.528,0.6708860759493671
14115,0.532,0.6729559748427673
14120,0.534,0.689873417721519
14125,0.536,0.6855345911949685
14130,0.536,0.6645962732919255
14135,0.534,0.6583850931677019
14140,0.53,0.6666666666666666
14145,0.534,0.66875
14150,0.534,0.66875
14155,0.532,0.6729559748427673
14160,0.532,0.6521739130434783
14165,0.532,0.6625
14170,0.532,0.6625
14175,0.53,0.6772151898734177
14180,0.526,0.6751592356687898
14185,0.526,0.6645569620253164
14190,0.526,0.6540880503144654
14195,0.522,0.6415094339622641
14200,0.52,0.6455696202531646
14205,0.516,0.643312101910828
14210,0.522,0.6415094339622641
14215,0.524,0.6273291925465838
14220,0.524,0.6273291925465838
14225,0.528,0.6196319018404908
14230,0.52,0.625
14235,0.516,0.6329113924050633
14240,0.512,0.6410256410256411
14245,0.512,0.6410256410256411
14250,0.51,0.6666666666666666
14255,0.508,0.6821192052980133
14260,0.508,0.6821192052980133
14265,0.514,0.6907894736842105
14270,0.512,0.7066666666666667
14275,0.512,0.7181208053691275
14280,0.518,0.7266666666666667
14285,0.52,0.7449664429530202
14290,0.52,0.7567567567567568
14295,0.52,0.7567567567567568
14300,0.518,0.7619047619047619
14305,0.52,0.7687074829931972
14310,0.522,0.7635135135135135
14315,0.516,0.7671232876712328
14320,0.51,0.7586206896551724
14325,0.508,0.7517241379310344
14330,0.502,0.7676056338028169
14335,0.502,0.7676056338028169
14340,0.498,0.7785714285714286
14345,0.5,0.7857142857142857
14350,0.496,0.7841726618705036
14355,0.492,0.7956204379562044
14360,0.492,0.7956204379562044
14365,0.488,0.8208955223880597
14370,0.49,0.8283582089552238
14375,0.488,0.8208955223880597
14380,0.488,0.8345864661654135
14385,0.488,0.8625954198473282
14390,0.488,0.8625954198473282
14395,0.488,0.8484848484848485
14400,0.486,0.8549618320610687
14405,0.482,0.8828125
14410,0.48,0.92
14415,0.476,0.9193548387096774
14420,0.472,0.9186991869918699
14425,0.466,0.9416666666666667
14430,0.464,0.9495798319327731
14435,0.47,0.9747899159663865
14440,0.476,1.0
14445,0.474,1.0084745762711864
14450,0.472,1.017094017094017
14455,0.468,1.0347826086956522
14460,0.468,1.0172413793103448
14465,0.47,1.0434782608695652
14470,0.462,1.1
14475,0.468,1.0707964601769913
14480,0.47,1.079646017699115
14485,0.47,1.079646017699115
14490,0.468,1.1081081081081081
14495,0.472,1.1261261261261262
14500,0.472,1.1454545454545455
14505,0.476,1.18348623853211
14510,0.472,1.165137614678899
14515,0.472,1.1454545454545455
14520,0.478,1.1150442477876106
14525,0.478,1.1150442477876106
14530,0.478,1.1150442477876106
14535,0.482,1.1140350877192982
14540,0.48,1.1428571428571428
14545,0.484,1.1415929203539823
14550,0.486,1.131578947368421
14555,0.492,1.176991150442478
14560,0.498,1.1282051282051282
14565,0.498,1.1282051282051282
14570,0.496,1.1379310344827587
14575,0.498,1.1842105263157894
14580,0.496,1.2142857142857142
14585,0.498,1.1842105263157894
14590,0.498,1.1652173913043478
14595,0.504,1.1355932203389831
14600,0.502,1.1271186440677967
14605,0.5,1.1551724137931034
14610,0.498,1.146551724137931
14615,0.496,1.1379310344827587
14620,0.5,1.1367521367521367
14625,0.5,1.1551724137931034
14630,0.498,1.1652173913043478
14635,0.5,1.173913043478261
14640,0.502,1.1452991452991452
14645,0.506,1.1623931623931625
14650,0.502,1.1637931034482758
14655,0.508,1.1896551724137931
14660,0.506,1.2
14665,0.508,1.208695652173913
14670,0.514,1.2347826086956522
14675,0.52,1.2608695652173914
14680,0.526,1.2478632478632479
14685,0.522,1.2695652173913043
14690,0.524,1.2586206896551724
14695,0.528,1.2564102564102564
14700,0.532,1.2542372881355932
14705,0.534,1.2436974789915967
14710,0.534,1.2627118644067796
14715,0.534,1.2627118644067796
14720,0.534,1.2436974789915967
14725,0.532,1.293103448275862
14730,0.538,1.2796610169491525
14735,0.544,1.2666666666666666
14740,0.542,1.2583333333333333
14745,0.54,1.2881355932203389
14750,0.54,1.26890756302521
14755,0.534,1.2627118644067796
14760,0.534,1.2820512820512822
14765,0.528,1.2758620689655173
14770,0.532,1.2735042735042734
14775,0.528,1.2564102564102564
14780,0.528,1.2372881355932204
14785,0.526,1.2478632478632479
14790,0.526,1.2478632478632479
14795,0.528,1.2564102564102564
14800,0.524,1.2393162393162394
14805,0.524,1.2203389830508475
14810,0.524,1.2016806722689075
14815,0.522,1.1932773109243697
14820,0.526,1.1916666666666667
14825,0.524,1.2016806722689075
14830,0.528,1.1639344262295082
14835,0.526,1.1735537190082646
14840,0.53,1.1721311475409837
14845,0.526,1.1735537190082646
14850,0.528,1.2
14855,0.532,1.180327868852459
14860,0.532,1.1983471074380165
14865,0.53,1.1544715447154472
14870,0.524,1.1475409836065573
14875,0.526,1.1382113821138211
14880,0.524,1.1300813008130082
14885,0.526,1.104
14890,0.524,1.1129032258064515
14895,0.522,1.1219512195121952
14900,0.518,1.1056910569105691
14905,0.52,1.113821138211382
14910,0.518,1.0887096774193548
14915,0.52,1.096774193548387
14920,0.522,1.1219512195121952
14925,0.526,1.1209677419354838
14930,0.528,1.112
14935,0.524,1.096
14940,0.52,1.0634920634920635
14945,0.524,1.062992125984252
14950,0.526,1.0708661417322836
14955,0.524,1.0793650793650793
14960,0.526,1.104
14965,0.522,1.0714285714285714
14970,0.53,1.0703125
14975,0.522,1.088
14980,0.52,1.08
14985,0.528,1.0625
14990,0.526,1.0873015873015872
14995,0.524,1.096
15000,0.528,1.0465116279069768
15005,0.526,1.0076335877862594
15010,0.532,1.0151515151515151
15015,0.53,1.0229007633587786
15020,0.524,1.0310077519379846
15025,0.522,1.0390625
15030,0.524,1.0310077519379846
15035,0.524,1.0
15040,0.526,0.9924242424242424
15045,0.528,0.9701492537313433
15050,0.524,0.9848484848484849
15055,0.522,0.9772727272727273
15060,0.516,1.015625
15065,0.52,1.0155038759689923
15070,0.52,1.0155038759689923
15075,0.514,0.9922480620155039
15080,0.514,0.9769230769230769
15085,0.51,1.0078740157480315
15090,0.506,1.024
15095,0.504,1.048780487804878
15100,0.508,1.065040650406504
15105,0.506,1.0737704918032787
15110,0.508,1.065040650406504
15115,0.506,1.0737704918032787
15120,0.502,1.0406504065040652
15125,0.5,1.032520325203252
15130,0.498,1.040983606557377
15135,0.496,1.016260162601626
15140,0.496,1.0327868852459017
15145,0.488,1.0165289256198347
15150,0.494,1.0245901639344261
15155,0.49,1.0081967213114753
15160,0.49,1.0081967213114753
15165,0.49,1.0081967213114753
15170,0.482,0.9917355371900827
15175,0.476,0.9508196721311475
15180,0.476,0.9349593495934959
15185,0.476,0.9193548387096774
15190,0.474,0.9426229508196722
15195,0.468,0.95
15200,0.464,0.9495798319327731
15205,0.462,0.9743589743589743
15210,0.458,0.9741379310344828
15215,0.454,0.9912280701754386
15220,0.456,0.9826086956521739
15225,0.458,0.9243697478991597
15230,0.456,0.9487179487179487
15235,0.452,0.9482758620689655
15240,0.454,0.9401709401709402
15245,0.458,0.9243697478991597
15250,0.456,0.9159663865546218
15255,0.462,0.8934426229508197
15260,0.458,0.8770491803278688
15265,0.46,0.8699186991869918
15270,0.46,0.8699186991869918
15275,0.462,0.8629032258064516
15280,0.456,0.8688524590163934
15285,0.456,0.8387096774193549
15290,0.456,0.824
15295,0.456,0.7952755905511811
15300,0.464,0.7846153846153846
15305,0.468,0.7727272727272727
15310,0.47,0.7669172932330827
15315,0.476,0.762962962962963
15320,0.474,0.7426470588235294
15325,0.476,0.7372262773722628
15330,0.472,0.7611940298507462
15335,0.472,0.7481481481481481
15340,0.466,0.725925925925926
15345,0.468,0.7333333333333333
15350,0.462,0.7111111111111111
15355,0.458,0.7348484848484849
15360,0.458,0.7348484848484849
15365,0.462,0.7633587786259542
15370,0.464,0.7575757575757576
15375,0.462,0.7633587786259542
15380,0.458,0.7615384615384615
15385,0.454,0.7874015748031497
15390,0.456,0.7952755905511811
15395,0.456,0.7952755905511811
15400,0.456,0.8095238095238095
15405,0.454,0.8015873015873016
15410,0.456,0.8095238095238095
15415,0.452,0.808
15420,0.45,0.8
15425,0.444,0.7903225806451613
15430,0.446,0.8278688524590164
15435,0.448,0.8360655737704918
15440,0.448,0.8666666666666667
15445,0.446,0.8429752066115702
15450,0.442,0.8571428571428571
15455,0.442,0.8571428571428571
15460,0.44,0.864406779661017
15465,0.438,0.8717948717948718
15470,0.428,0.8608695652173913
15475,0.426,0.8521739130434782
15480,0.426,0.9017857142857143
15485,0.422,0.9181818181818182
15490,0.42,0.8918918918918919
15495,0.42,0.875
15500,0.418,0.8828828828828829
15505,0.42,0.9090909090909091
15510,0.416,0.8738738738738738
15515,0.414,0.8818181818181818
15520,0.418,0.9174311926605505
15525,0.416,0.8909090909090909
15530,0.414,0.8818181818181818
15535,0.414,0.8818181818181818
15540,0.41,0.8807339449541285
15545,0.402,0.8962264150943396
15550,0.402,0.8962264150943396
15555,0.398,0.8773584905660378
15560,0.402,0.8272727272727273
15565,0.398,0.8256880733944955
15570,0.398,0.8090909090909091
15575,0.398,0.7927927927927928
15580,0.396,0.7837837837837838
15585,0.4,0.7699115044247787
15590,0.398,0.7767857142857143
15595,0.394,0.7747747747747747
15600,0.396,0.7678571428571429
15605,0.398,0.7610619469026548
15610,0.4,0.7857142857142857
15615,0.4,0.7699115044247787
15620,0.402,0.7787610619469026
15625,0.402,0.7631578947368421
15630,0.406,0.7350427350427351
15635,0.408,0.7586206896551724
15640,0.412,0.7457627118644068
15645,0.412,0.7457627118644068
15650,0.406,0.7350427350427351
15655,0.406,0.7203389830508474
15660,0.404,0.7264957264957265
15665,0.402,0.7327586206896551
15670,0.404,0.7565217391304347
15675,0.404,0.7719298245614035
15680,0.4,0.8181818181818182
15685,0.402,0.8440366972477065
15690,0.402,0.8272727272727273
15695,0.406,0.8288288288288288
15700,0.402,0.8272727272727273
15705,0.402,0.8108108108108109
15710,0.402,0.7946428571428571
15715,0.402,0.7787610619469026
15720,0.402,0.8108108108108109
15725,0.398,0.8425925925925926
15730,0.404,0.8198198198198198
15735,0.404,0.8363636363636363
15740,0.406,0.8454545454545455
15745,0.408,0.8715596330275229
15750,0.408,0.9065420560747663
15755,0.406,0.9333333333333333
15760,0.41,0.9339622641509434
15765,0.41,0.9523809523809523
15770,0.408,0.9245283018867925
15775,0.406,0.9333333333333333
15780,0.404,0.9238095238095239
15785,0.402,0.9705882352941176
15790,0.4,1.0
15795,0.396,1.041237113402062
15800,0.39,1.0526315789473684
15805,0.386,1.075268817204301
15810,0.38,1.1111111111111112
15815,0.378,1.1
15820,0.376,1.1123595505617978
15825,0.38,1.1111111111111112
15830,0.382,1.076086956521739
15835,0.382,1.098901098901099
15840,0.384,1.10989010989011
15845,0.382,1.098901098901099
15850,0.388,1.108695652173913
15855,0.388,1.086021505376344
15860,0.392,1.0851063829787233
15865,0.386,1.053191489361702
15870,0.386,1.053191489361702
15875,0.388,1.086021505376344
15880,0.39,1.074468085106383
15885,0.386,1.053191489361702
15890,0.39,1.03125
15895,0.386,1.0315789473684212
15900,0.39,0.9897959183673469
15905,0.39,0.9897959183673469
15910,0.392,0.96
15915,0.392,0.9405940594059405
15920,0.39,0.95
15925,0.39,0.9306930693069307
15930,0.39,0.8932038834951457
15935,0.386,0.8737864077669902
15940,0.384,0.8823529411764706
15945,0.384,0.8823529411764706
15950,0.382,0.8543689320388349
15955,0.382,0.8365384615384616
15960,0.38,0.8269230769230769
15965,0.384,0.8461538461538461
15970,0.384,0.8461538461538461
15975,0.388,0.8301886792452831
15980,0.388,0.7962962962962963
15985,0.386,0.7870370370370371
15990,0.388,0.8130841121495327
15995,0.386,0.8207547169811321
16000,0.384,0.8285714285714286
16005,0.38,0.8269230769230769
16010,0.38,0.8446601941747572
16015,0.386,0.8557692307692307
16020,0.382,0.8365384615384616
16025,0.384,0.8640776699029126
16030,0.388,0.8476190476190476
16035,0.384,0.8823529411764706
16040,0.392,0.8846153846153846
16045,0.396,0.8857142857142857
16050,0.402,0.8611111111111112
16055,0.406,0.8623853211009175
16060,0.402,0.8785046728971962
16065,0.404,0.8703703703703703
16070,0.408,0.8545454545454545
16075,0.406,0.8454545454545455
16080,0.414,0.8482142857142857
16085,0.408,0.8378378378378378
16090,0.41,0.8141592920353983
16095,0.412,0.8070175438596491
16100,0.41,0.7982456140350878
16105,0.412,0.7913043478260869
16110,0.412,0.7913043478260869
16115,0.416,0.7777777777777778
16120,0.416,0.7777777777777778
16125,0.416,0.7931034482758621
16130,0.416,0.808695652173913
16135,0.414,0.8
16140,0.414,0.831858407079646
16145,0.422,0.8189655172413793
16150,0.42,0.8103448275862069
16155,0.416,0.8245614035087719
16160,0.414,0.8157894736842105
16165,0.414,0.8
16170,0.412,0.7913043478260869
16175,0.414,0.7692307692307693
16180,0.418,0.7416666666666667
16185,0.418,0.7272727272727273
16190,0.42,0.7213114754098361
16195,0.422,0.7154471544715447
16200,0.428,0.6984126984126984
16205,0.428,0.6984126984126984
16210,0.432,0.6875
16215,0.438,0.6976744186046512
16220,0.434,0.6821705426356589
16225,0.432,0.6744186046511628
16230,0.428,0.6589147286821705
16235,0.426,0.6384615384615384
16240,0.424,0.6307692307692307
16245,0.422,0.6106870229007634
16250,0.42,0.5909090909090909
16255,0.418,0.5954198473282443
16260,0.416,0.5877862595419847
16265,0.418,0.5714285714285714
16270,0.42,0.5789473684210527
16275,0.42,0.5789473684210527
16280,0.43,0.5693430656934306
16285,0.43,0.5467625899280576
16290,0.434,0.528169014084507
16295,0.438,0.5103448275862069
16300,0.442,0.5136986301369864
16305,0.448,0.5238095238095238
16310,0.454,0.5133333333333333
16315,0.454,0.5033112582781457
16320,0.454,0.5033112582781457
16325,0.452,0.5066666666666667
16330,0.448,0.5135135135135135
16335,0.448,0.5135135135135135
16340,0.446,0.5170068027210885
16345,0.446,0.5067567567567568
16350,0.446,0.4966442953020134
16355,0.452,0.4868421052631579
16360,0.452,0.4675324675324675
16365,0.456,0.46153846153846156
16370,0.46,0.46496815286624205
16375,0.458,0.44936708860759494
16380,0.462,0.44375
16385,0.47,0.4506172839506173
16390,0.46,0.44654088050314467
16395,0.47,0.4506172839506173
16400,0.47,0.45962732919254656
16405,0.474,0.4539877300613497
16410,0.472,0.4658385093167702
16415,0.472,0.475
16420,0.472,0.4658385093167702
16425,0.472,0.4658385093167702
16430,0.47,0.45962732919254656
16435,0.474,0.4720496894409938
16440,0.476,0.4691358024691358
16445,0.474,0.4720496894409938
16450,0.476,0.4782608695652174
16455,0.48,0.48148148148148145
16460,0.484,0.4666666666666667
16465,0.484,0.4578313253012048
16470,0.486,0.463855421686747
16475,0.49,0.4583333333333333
16480,0.488,0.4523809523809524
16485,0.49,0.44970414201183434
16490,0.494,0.4444444444444444
16495,0.496,0.43352601156069365
16500,0.494,0.436046511627907
16505,0.498,0.4393063583815029
16510,0.498,0.43103448275862066
16515,0.498,0.43103448275862066
16520,0.5,0.42045454545454547
16525,0.504,0.4
16530,0.504,0.4
16535,0.508,0.3956043956043956
16540,0.502,0.3867403314917127
16545,0.504,0.4
16550,0.502,0.4022346368715084
16555,0.5,0.3888888888888889
16560,0.498,0.398876404494382
16565,0.502,0.39444444444444443
16570,0.502,0.4101123595505618
16575,0.506,0.4134078212290503
16580,0.498,0.4147727272727273
16585,0.502,0.4180790960451977
16590,0.504,0.423728813559322
16595,0.506,0.42134831460674155
16600,0.506,0.4134078212290503
16605,0.506,0.4134078212290503
16610,0.504,0.40782122905027934
16615,0.506,0.4134078212290503
16620,0.506,0.4134078212290503
16625,0.508,0.4111111111111111
16630,0.508,0.41899441340782123
16635,0.506,0.42134831460674155
16640,0.502,0.4101123595505618
16645,0.498,0.4067796610169492
16650,0.502,0.4101123595505618
16655,0.51,0.4088397790055249
16660,0.52,0.40540540540540543
16665,0.524,0.40860215053763443
16670,0.53,0.4021164021164021
16675,0.528,0.4117647058823529
16680,0.528,0.4117647058823529
16685,0.526,0.41397849462365593
16690,0.528,0.42702702702702705
16695,0.526,0.42162162162162165
16700,0.524,0.43169398907103823
16705,0.53,0.44808743169398907
16710,0.526,0.4530386740331492
16715,0.522,0.45
16720,0.522,0.45
16725,0.522,0.4581005586592179
16730,0.52,0.4689265536723164
16735,0.526,0.4692737430167598
16740,0.53,0.46408839779005523
16745,0.53,0.46408839779005523
16750,0.532,0.4696132596685083
16755,0.536,0.45652173913043476
16760,0.54,0.4673913043478261
16765,0.542,0.4972375690607735
16770,0.538,0.49444444444444446
16775,0.54,0.4835164835164835
16780,0.534,0.5
16785,0.536,0.4972067039106145
16790,0.534,0.49162011173184356
16795,0.53,0.4971751412429379
16800,0.53,0.5142857142857142
16805,0.522,0.5086705202312138
16810,0.526,0.5202312138728323
16815,0.53,0.5317919075144508
16820,0.53,0.5406976744186046
16825,0.53,0.5406976744186046
16830,0.532,0.5375722543352601
16835,0.534,0.5344827586206896
16840,0.536,0.5402298850574713
16845,0.536,0.5402298850574713
16850,0.534,0.5433526011560693
16855,0.532,0.5465116279069767
16860,0.524,0.5502958579881657
16865,0.522,0.5535714285714286
16870,0.518,0.5508982035928144
16875,0.522,0.562874251497006
16880,0.522,0.572289156626506
16885,0.522,0.572289156626506
16890,0.526,0.5748502994011976
16895,0.52,0.5757575757575758
16900,0.52,0.5757575757575758
16905,0.514,0.5766871165644172
16910,0.512,0.5802469135802469
16915,0.518,0.5696969696969697
16920,0.52,0.5662650602409639
16925,0.518,0.5696969696969697
16930,0.52,0.5757575757575758
16935,0.518,0.5602409638554217
16940,0.52,0.5662650602409639
16945,0.518,0.5696969696969697
16950,0.52,0.5662650602409639
16955,0.514,0.5670731707317073
16960,0.514,0.5766871165644172
16965,0.516,0.573170731707317
16970,0.516,0.5636363636363636
16975,0.514,0.5670731707317073
16980,0.51,0.5740740740740741
16985,0.506,0.58125
16990,0.502,0.5886075949367089
16995,0.5,0.5923566878980892
17000,0.506,0.6012658227848101
17005,0.51,0.6037735849056604
17010,0.514,0.60625
17015,0.516,0.6125
17020,0.518,0.61875
17025,0.512,0.6305732484076433
17030,0.51,0.6451612903225806
17035,0.512,0.6410256410256411
17040,0.514,0.6369426751592356
17045,0.516,0.6024844720496895
17050,0.514,0.5962732919254659
17055,0.52,0.6049382716049383
17060,0.522,0.5914634146341463
17065,0.52,0.5950920245398773
17070,0.516,0.5828220858895705
17075,0.514,0.5766871165644172
17080,0.522,0.572289156626506
17085,0.524,0.5783132530120482
17090,0.524,0.5688622754491018
17095,0.524,0.5595238095238095
17100,0.526,0.5654761904761905
17105,0.524,0.5595238095238095
17110,0.526,0.5562130177514792
17115,0.522,0.562874251497006
17120,0.52,0.5568862275449101
17125,0.52,0.5662650602409639
17130,0.518,0.5508982035928144
17135,0.524,0.5411764705882353
17140,0.524,0.5411764705882353
17145,0.524,0.5411764705882353
17150,0.528,0.5621301775147929
17155,0.528,0.5621301775147929
17160,0.524,0.5595238095238095
17165,0.52,0.5662650602409639
17170,0.512,0.5705521472392638
17175,0.51,0.5644171779141104
17180,0.506,0.58125
17185,0.51,0.5740740740740741
17190,0.508,0.5679012345679012
17195,0.51,0.5644171779141104
17200,0.506,0.5617283950617284
17205,0.498,0.546583850931677
17210,0.502,0.5590062111801242
17215,0.502,0.5493827160493827
17220,0.508,0.5487804878048781
17225,0.51,0.5454545454545454
17230,0.51,0.536144578313253
17235,0.504,0.5365853658536586
17240,0.5,0.5432098765432098
17245,0.498,0.546583850931677
17250,0.498,0.5370370370370371
17255,0.494,0.54375
17260,0.492,0.5471698113207547
17265,0.488,0.525
17270,0.49,0.5217391304347826
17275,0.488,0.525
17280,0.486,0.5093167701863354
17285,0.484,0.5125
17290,0.488,0.5061728395061729
17295,0.488,0.5061728395061729
17300,0.484,0.49382716049382713
17305,0.486,0.49079754601226994
17310,0.478,0.484472049689441
17315,0.476,0.5063291139240507
17320,0.478,0.5031446540880503
17325,0.474,0.5095541401273885
17330,0.472,0.5225806451612903
17335,0.474,0.5290322580645161
17340,0.476,0.5159235668789809
17345,0.474,0.5290322580645161
17350,0.474,0.538961038961039
17355,0.472,0.5324675324675324
17360,0.476,0.5256410256410257
17365,0.476,0.535483870967742
17370,0.478,0.532051282051282
17375,0.48,0.5189873417721519
17380,0.48,0.5286624203821656
17385,0.472,0.5225806451612903
17390,0.468,0.5194805194805194
17395,0.472,0.5128205128205128
17400,0.466,0.512987012987013
17405,0.468,0.5
17410,0.466,0.4935897435897436
17415,0.46,0.4935064935064935
17420,0.462,0.5197368421052632
17425,0.47,0.5064102564102564
17430,0.47,0.4968152866242038
17435,0.474,0.5
17440,0.47,0.4779874213836478
17445,0.474,0.48125
17450,0.47,0.4779874213836478
17455,0.472,0.475
17460,0.47,0.4779874213836478
17465,0.466,0.47468354430379744
17470,0.47,0.4779874213836478
17475,0.464,0.48717948717948717
17480,0.472,0.475
17485,0.474,0.46296296296296297
17490,0.478,0.4397590361445783
17495,0.48,0.437125748502994
17500,0.474,0.43636363636363634
17505,0.474,0.43636363636363634
17510,0.47,0.4329268292682927
17515,0.464,0.4146341463414634
17520,0.464,0.4233128834355828
17525,0.464,0.4233128834355828
17530,0.462,0.4171779141104294
17535,0.456,0.4161490683229814
17540,0.456,0.4161490683229814
17545,0.454,0.43670886075949367
17550,0.454,0.43670886075949367
17555,0.45,0.43312101910828027
17560,0.45,0.43312101910828027
17565,0.448,0.44516129032258067
17570,0.452,0.44871794871794873
17575,0.452,0.44871794871794873
17580,0.446,0.43870967741935485
17585,0.442,0.43506493506493504
17590,0.44,0.43790849673202614
17595,0.438,0.4503311258278146
17600,0.436,0.4533333333333333
17605,0.438,0.4503311258278146
17610,0.44,0.4473684210526316
17615,0.442,0.4444444444444444
17620,0.44,0.4473684210526316
17625,0.442,0.4258064516129032
17630,0.444,0.4230769230769231
17635,0.442,0.4166666666666667
17640,0.44,0.41025641025641024
17645,0.438,0.42207792207792205
17650,0.434,0.391025641025641
17655,0.432,0.3935483870967742
17660,0.426,0.40131578947368424
17665,0.426,0.39215686274509803
17670,0.428,0.39869281045751637
17675,0.436,0.4155844155844156
17680,0.438,0.4129032258064516
17685,0.432,0.4117647058823529
17690,0.428,0.40789473684210525
17695,0.432,0.4304635761589404
17700,0.436,0.4342105263157895
17705,0.438,0.4407894736842105
17710,0.44,0.41935483870967744
17715,0.442,0.4166666666666667
17720,0.438,0.42207792207792205
17725,0.438,0.4129032258064516
17730,0.44,0.41935483870967744
17735,0.446,0.42038216560509556
17740,0.448,0.4267515923566879
17745,0.45,0.4240506329113924
17750,0.454,0.4276729559748428
17755,0.458,0.43125
17760,0.456,0.4161490683229814
17765,0.456,0.4161490683229814
17770,0.452,0.43037974683544306
17775,0.45,0.43312101910828027
17780,0.456,0.4430379746835443
17785,0.46,0.45569620253164556
17790,0.46,0.4838709677419355
17795,0.462,0.4807692307692308
17800,0.466,0.47468354430379744
17805,0.466,0.47468354430379744
17810,0.47,0.4779874213836478
17815,0.466,0.45625
17820,0.466,0.45625
17825,0.47,0.44171779141104295
17830,0.474,0.4451219512195122
17835,0.472,0.44785276073619634
17840,0.472,0.43902439024390244
17845,0.474,0.43636363636363634
17850,0.478,0.41420118343195267
17855,0.476,0.4251497005988024
17860,0.476,0.43373493975903615
17865,0.478,0.4397590361445783
17870,0.482,0.4431137724550898
17875,0.48,0.45454545454545453
17880,0.478,0.4484848484848485
17885,0.486,0.44642857142857145
17890,0.496,0.4502923976608187
17895,0.494,0.45294117647058824
17900,0.5,0.45348837209302323
17905,0.502,0.4508670520231214
17910,0.51,0.4406779661016949
17915,0.514,0.43575418994413406
17920,0.512,0.4143646408839779
17925,0.512,0.4143646408839779
17930,0.512,0.4143646408839779
17935,0.506,0.4134078212290503
17940,0.506,0.4134078212290503
17945,0.504,0.423728813559322
17950,0.506,0.4293785310734463
17955,0.504,0.4318181818181818
17960,0.504,0.4318181818181818
17965,0.506,0.4375
17970,0.51,0.4406779661016949
17975,0.518,0.44692737430167595
17980,0.516,0.4576271186440678
17985,0.514,0.4602272727272727
17990,0.51,0.47398843930635837
17995,0.512,0.4797687861271676
18000,0.514,0.47701149425287354
18005,0.51,0.47398843930635837
18010,0.512,0.4797687861271676
18015,0.512,0.4883720930232558
18020,0.51,0.48255813953488375
18025,0.516,0.5087719298245614
18030,0.518,0.5146198830409356
18035,0.518,0.5146198830409356
18040,0.518,0.5146198830409356
18045,0.514,0.5117647058823529
18050,0.514,0.5207100591715976
18055,0.516,0.5176470588235295
18060,0.52,0.52046783625731
18065,0.522,0.5174418604651163
18070,0.514,0.5207100591715976
18075,0.518,0.5235294117647059
18080,0.524,0.5232558139534884
18085,0.524,0.5232558139534884
18090,0.522,0.5352941176470588
18095,0.524,0.5232558139534884
18100,0.526,0.5202312138728323
18105,0.522,0.5263157894736842
18110,0.522,0.5174418604651163
18115,0.516,0.5176470588235295
18120,0.52,0.52046783625731
18125,0.52,0.52046783625731
18130,0.52,0.5384615384615384
18135,0.516,0.5449101796407185
18140,0.516,0.5542168674698795
18145,0.516,0.5449101796407185
18150,0.52,0.5568862275449101
18155,0.516,0.5542168674698795
18160,0.52,0.5476190476190477
18165,0.52,0.5384615384615384
18170,0.522,0.5443786982248521
18175,0.518,0.5325443786982249
18180,0.518,0.5235294117647059
18185,0.522,0.5263157894736842
18190,0.526,0.5202312138728323
18195,0.52,0.5116279069767442
18200,0.524,0.5057471264367817
18205,0.526,0.4943181818181818
18210,0.518,0.49710982658959535
18215,0.516,0.5
18220,0.52,0.5028901734104047
18225,0.522,0.5
18230,0.522,0.5
18235,0.518,0.5146198830409356
18240,0.518,0.49710982658959535
18245,0.52,0.4857142857142857
18250,0.52,0.4942528735632184
18255,0.516,0.4913294797687861
18260,0.516,0.5
18265,0.516,0.4913294797687861
18270,0.52,0.4772727272727273
18275,0.522,0.48295454545454547
18280,0.52,0.4857142857142857
18285,0.518,0.48
18290,0.514,0.4685714285714286
18295,0.518,0.4632768361581921
18300,0.514,0.4602272727272727
18305,0.512,0.46285714285714286
18310,0.512,0.46285714285714286
